fas_id,course_code,course_title,department,professor,semester,year,term,rating,rating_fas_mean,materials_rating,assignments_rating,feedback_rating,section_rating,instructor_rating,lectures_effective,instructor_accessible,generates_enthusiasm,facilitates_discussion,recommendation_rating,hours_per_week,num_students
115586,HIND-URD 103BR,Advanced Hindi-Urdu 001,HIND-URD,Delacy,2024Spring,2024,Spring,5.0,4.25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,8
115688,AFVS 70,The Art of Film 001,AFVS,Frahm,2023Spring,2023,Spring,3.91,4.22,3.75,4.13,4.13,4.45,4.3,4.11,4.48,4.22,4.23,3.78,4.9,48
115688,AFVS 70,The Art of Film 1,AFVS,Guest,2025Spring,2025,Spring,3.8,4.26,4.24,3.8,4.05,3.65,4.43,4.37,4.32,4.53,4.35,3.67,3.9,38
115702,SLAVIC 148,Strange Russian Writers 1,SLAVIC,Sandler,2022Fall,2022,Fall,4.86,4.2,4.86,4.57,4.67,4.0,5.0,5.0,5.0,5.0,5.0,4.86,4.14,8
115734,MATH 129,Number Fields 001,MATH,Tayou,2023Spring,2023,Spring,4.25,4.22,3.88,3.63,4.0,3.4,4.75,4.25,4.75,4.25,4.6,3.75,12.0,8
115734,MATH 129,Number Fields 001,MATH,Mazur,2024Spring,2024,Spring,4.29,4.25,4.47,3.88,4.53,4.88,4.53,4.12,4.59,4.47,4.83,4.35,10.76,21
115767,BPH 215,Principles of Toxicology 001,BPH,Park,2022Fall,2022,Fall,4.25,4.2,4.25,4.25,4.25,4.33,5.0,5.0,5.0,5.0,5.0,3.75,3.25,7
115767,BPH 215,Principles of Toxicology 001,BPH,Park,2024Fall,2024,Fall,4.43,4.24,4.43,3.71,3.67,4.67,4.71,4.5,4.57,4.71,4.5,4.33,4.14,12
115778,PHIL 311,Workshop in Moral and Political Philosophy 001,PHIL,Johnson_King,2022Fall,2022,Fall,5.0,4.2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0,10
115778,PHIL 311,Workshop in Moral and Political Philosophy 001,PHIL,Berker,2022Fall,2022,Fall,5.0,4.2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0,10
115859,GOV 50,Data Science for the Social Sciences 001,GOV,Blackwell,2022Fall,2022,Fall,4.3,4.2,4.12,4.29,3.74,4.13,4.65,4.54,4.63,4.73,4.45,4.02,6.35,123
115859,GOV 50,Data Science for the Social Sciences 001,GOV,Blackwell,2023Fall,2023,Fall,4.27,4.21,4.19,4.3,3.73,4.14,4.62,4.59,4.34,4.64,4.46,4.26,5.65,250
115859,GOV 50,Data Science for the Social Sciences 001,GOV,Jenke,2024Fall,2024,Fall,3.15,4.24,3.38,3.86,3.7,4.22,3.04,2.72,3.63,3.28,3.35,3.5,6.11,209
115860,GOV 2009,Methods of Political Analysis 001,GOV,Hall,2025Spring,2025,Spring,5.0,4.26,4.63,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.13,12
115876,GOV 2335,Power in American Society 001,GOV,Hochschild,2024Fall,2024,Fall,4.36,4.24,4.45,4.27,4.18,3.67,4.5,4.42,4.67,4.67,4.75,4.27,7.5,17
115879,GOV 2738,Political Psychology and International Relations 001,GOV,Powers,2023Spring,2023,Spring,5.0,4.22,4.86,4.86,4.86,5.0,5.0,4.86,4.86,5.0,5.0,5.0,11.0,9
115919,SPANSH 59,Spanish and the Community 001,SPANSH,Parra,2022Fall,2022,Fall,4.73,4.2,4.57,4.46,4.62,5.0,4.87,4.8,4.23,5.0,4.87,4.6,4.79,17
115919,SPANSH 59,Spanish and the Community 001,SPANSH,Parra,2023Spring,2023,Spring,4.9,4.22,4.5,4.3,4.5,4.83,0,0,0,0,0,4.7,5.25,15
115919,SPANSH 59,Spanish and the Community 001,SPANSH,Parra,2023Fall,2023,Fall,4.56,4.21,4.67,4.56,4.67,4.4,4.5,0,0,0,0,4.89,5.56,13
115919,SPANSH 59,Spanish and the Community 001,SPANSH,Parra,2024Spring,2024,Spring,4.88,4.25,4.75,4.25,4.38,5.0,0,0,0,0,0,4.88,5.75,8
115919,SPANSH 59,Spanish and the Community 001,SPANSH,Parra,2024Fall,2024,Fall,4.46,4.24,4.31,4.31,4.54,5.0,4.69,4.62,4.08,4.62,4.62,4.62,5.54,14
115919,SPANSH 59,Spanish and the Community 001,SPANSH,Parra,2025Spring,2025,Spring,5.0,4.26,4.7,4.7,5.0,4.8,0,0,0,0,0,4.9,4.9,13
115920,SPANSH 50,Advanced Spanish II: Creative Writing and Performance 001,SPANSH,Gutierrez,2022Fall,2022,Fall,4.78,4.2,4.78,4.56,5.0,5.0,0,0,0,0,0,4.67,4.22,9
115920,SPANSH 50,Advanced Spanish II: Creative Writing and Performance 001,SPANSH,Gutierrez,2023Spring,2023,Spring,4.43,4.22,4.14,4.14,4.71,4.5,0,0,0,0,0,4.43,3.57,12
115920,SPANSH 50,Advanced Spanish II: Creative Writing and Performance 001,SPANSH,Gutierrez,2023Fall,2023,Fall,4.5,4.21,4.8,5.0,5.0,4.75,4.33,4.0,4.0,4.0,0,4.6,4.1,14
115920,SPANSH 50,Advanced Spanish II: Creative Writing and Performance 001,SPANSH,Gutierrez,2024Spring,2024,Spring,4.86,4.25,4.71,4.86,4.86,5.0,0,0,0,0,0,4.83,3.17,8
115920,SPANSH 50,Advanced Spanish II: Creative Writing and Performance 001,SPANSH,Gutierrez,2024Fall,2024,Fall,4.75,4.24,4.57,4.57,5.0,5.0,0,0,0,0,0,4.86,5.57,10
115920,SPANSH 50,Advanced Spanish II: Creative Writing and Performance 001,SPANSH,Gutierrez,2025Spring,2025,Spring,4.78,4.26,4.38,4.75,4.75,4.83,0,0,0,0,0,4.75,5.5,15
115931,E-PSCI 272,"Topics in Structural Geology, Tectonics, and Earthquake Science 001",E-PSCI,Shaw,2024Spring,2024,Spring,5.0,4.25,5.0,5.0,4.5,4.5,5.0,5.0,5.0,5.0,5.0,5.0,3.0,7
116063,ANTHRO 2080R,Zooarchaeology: Seminar 001,ANTHRO,Price,2022Fall,2022,Fall,4.4,4.2,4.2,3.8,4.0,4.33,4.6,4.4,4.2,4.8,4.2,4.0,9.8,7
116069,HEB 1420,Human Evolutionary Anatomy 001,HEB,Clark-Matott,2023Spring,2023,Spring,4.32,4.22,4.61,4.33,4.47,4.44,4.88,4.59,4.69,4.94,4.73,4.16,7.88,26
116069,HEB 1420,Human Evolutionary Anatomy 001,HEB,Clark-Matott,2024Spring,2024,Spring,4.04,4.25,4.0,3.92,4.0,3.88,4.48,4.3,4.43,4.68,4.5,3.73,9.46,35
116069,HEB 55,Human Evolutionary Anatomy 001,HEB,Clark-Matott,2025Spring,2025,Spring,4.29,4.26,4.06,4.12,4.29,4.65,4.53,4.33,4.13,4.73,4.73,3.88,10.29,25
116088,LATIN 103,Latin Elegy 001,LATIN,Philbrick,2023Spring,2023,Spring,4.8,4.22,5.0,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,5.4,7
116133,ECON 1640,Industrial Organization: Theory and Applications 001,ECON,Lee,2022Fall,2022,Fall,3.97,4.2,3.93,3.62,3.39,2.43,4.52,4.36,3.91,4.36,4.33,3.71,6.43,34
116133,ECON 1640,Industrial Organization: Theory and Applications 001,ECON,Lee,2024Fall,2024,Fall,4.5,4.24,4.47,4.27,4.07,4.85,4.71,4.79,4.08,4.71,4.77,4.5,5.67,25
116137,MATH 212,Advanced Real Analysis 001,MATH,Siu,2023Spring,2023,Spring,3.8,4.22,4.6,3.0,4.0,5.0,3.33,3.33,4.5,3.67,5.0,3.4,17.4,6
116137,MATH 212,Advanced Real Analysis 001,MATH,Yau,2024Spring,2024,Spring,3.67,4.25,3.67,3.83,2.83,4.0,3.67,3.83,3.5,4.17,4.0,3.6,9.0,13
116137,MATH 212,Advanced Real Analysis 001,MATH,Taubes,2025Spring,2025,Spring,3.67,4.26,3.64,3.5,4.14,5.0,3.8,3.2,4.67,3.77,4.22,3.67,9.87,27
116159,CHEM 163,Frontiers in Biophysics 001,CHEM,Cohen,2022Fall,2022,Fall,4.8,4.2,4.8,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,4.8,9.0,5
116191,MATH 152,Discrete Mathematics 1,MATH,Bamberg_(he),2022Fall,2022,Fall,4.5,4.2,4.13,4.5,4.88,5.0,4.25,4.25,4.25,5.0,4.71,4.13,6.75,11
116196,MATH 155R,Combinatorics 1,MATH,Cuenca,2022Fall,2022,Fall,4.8,4.2,4.2,4.8,4.2,0,4.8,5.0,4.75,5.0,5.0,4.8,5.2,7
116196,MATH 155R,Combinatorics 001,MATH,Defant,2023Fall,2023,Fall,4.42,4.21,4.36,4.27,4.0,5.0,4.64,4.64,4.45,4.55,4.5,4.18,6.75,18
116196,MATH 155R,Combinatorics 001,MATH,Ben_Dali,2024Fall,2024,Fall,4.44,4.24,3.67,4.44,2.56,0,4.56,4.33,4.75,4.67,4.75,4.22,8.44,13
116219,SOCIOL 1141,Contemporary Chinese Society 001,SOCIOL,Lei,2023Spring,2023,Spring,4.78,4.22,4.78,4.5,4.54,4.73,4.88,4.75,4.86,4.83,4.68,4.7,3.85,38
116219,SOCIOL 1141,Contemporary Chinese Society 001,SOCIOL,Lei,2024Spring,2024,Spring,4.82,4.25,4.68,4.67,4.55,4.76,4.86,4.77,4.73,4.77,4.74,4.71,3.5,30
116219,SOCIOL 1141,Contemporary Chinese Society 001,SOCIOL,Lei,2025Spring,2025,Spring,4.89,4.26,4.83,5.0,4.82,5.0,5.0,4.93,5.0,5.0,4.86,4.94,4.17,29
116233,ITAL 40,Advanced Italian I: Italian Through Cinema: Oral Expression and Performance 001,ITAL,Trebaiocchi,2022Fall,2022,Fall,5.0,4.2,4.88,4.63,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.29,8
116233,ITAL 40,Advanced Italian I: Italian Through Cinema: Oral Expression and Performance 001,ITAL,Trebaiocchi,2024Fall,2024,Fall,4.78,4.24,4.67,4.33,4.78,5.0,4.89,4.89,4.89,5.0,4.89,4.78,7.88,10
116237,HIST 1036,Modern South Asia 001,HIST,Bose,2022Fall,2022,Fall,4.4,4.2,3.83,3.75,4.0,4.33,3.75,4.0,3.75,3.5,4.0,3.67,3.5,8
116237,HIST 1036,Modern South Asia 01,HIST,Bose,2024Fall,2024,Fall,4.4,4.24,4.2,4.4,4.25,4.5,4.75,4.5,4.25,4.75,5.0,4.2,4.25,5
116248,GENED 1052,Race in a Polarized America 001,GENED,Hochschild,2023Spring,2023,Spring,4.29,4.22,4.43,4.0,3.43,4.43,4.83,4.5,4.83,5.0,4.83,4.57,3.14,11
116263,SPANSH 70,"Introduction to Latin American Studies: Aesthetics, Politics, and Anxieties 001",SPANSH,Vela_Martinez,2024Fall,2024,Fall,4.79,4.24,4.64,4.93,4.71,4.64,5.0,4.86,4.79,4.93,4.86,4.86,5.14,20
116266,VIETNAM BA,Elementary Vietnamese 001,VIETNAM,Le,2023Fall,2023,Fall,4.92,4.21,4.67,4.92,4.92,5.0,5.0,5.0,4.92,5.0,5.0,4.92,2.75,18
116266,VIETNAM BA,Elementary Vietnamese 001,VIETNAM,Le,2024Fall,2024,Fall,4.9,4.24,4.89,4.7,5.0,5.0,4.8,4.8,4.8,4.8,4.9,5.0,4.1,17
116267,VIETNAM BB,Elementary Vietnamese 001,VIETNAM,Le,2023Spring,2023,Spring,5.0,4.22,4.5,5.0,4.0,5.0,5.0,4.83,4.67,5.0,5.0,4.83,3.33,8
116267,VIETNAM BB,Elementary Vietnamese 001,VIETNAM,Le,2024Spring,2024,Spring,5.0,4.25,4.2,4.2,4.2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.4,10
116267,VIETNAM BB,Elementary Vietnamese 001,VIETNAM,Le,2025Spring,2025,Spring,4.86,4.26,4.71,4.71,4.71,4.83,5.0,5.0,4.86,5.0,4.86,5.0,4.71,9
116268,VIETNAM 120A,Intermediate Vietnamese 001,VIETNAM,Le,2024Fall,2024,Fall,5.0,4.24,4.6,4.8,4.8,5.0,5.0,5.0,5.0,5.0,4.8,5.0,4.4,8
116270,VIETNAM 120B,Intermediate Vietnamese 001,VIETNAM,Le,2023Spring,2023,Spring,5.0,4.22,4.6,4.4,4.4,5.0,5.0,4.8,4.6,5.0,5.0,4.8,3.5,7
116270,VIETNAM 120B,Intermediate Vietnamese 001,VIETNAM,Le,2024Spring,2024,Spring,5.0,4.25,4.83,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.33,7
116270,VIETNAM 120B,Intermediate Vietnamese 001,VIETNAM,Le,2025Spring,2025,Spring,5.0,4.26,4.67,4.67,4.83,4.8,4.75,4.75,4.5,4.75,5.0,5.0,4.83,9
116271,VIETNAM 130A,Advanced Vietnamese 001,VIETNAM,Le,2023Fall,2023,Fall,5.0,4.21,5.0,4.8,4.8,5.0,5.0,4.8,5.0,5.0,5.0,5.0,3.0,8
116271,VIETNAM 130A,Advanced Vietnamese 001,VIETNAM,Le,2024Fall,2024,Fall,4.83,4.24,4.67,4.0,4.67,4.33,5.0,5.0,5.0,5.0,5.0,4.83,4.17,11
116272,VIETNAM 130B,Advanced Vietnamese 001,VIETNAM,Le,2025Spring,2025,Spring,5.0,4.26,4.75,4.25,4.75,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,11
116288,SOC-STD 98EO,"Art, Political Culture, and Civic Life 001",SOC-STD,Adatto,2023Spring,2023,Spring,5.0,4.22,5.0,4.9,4.56,5.0,5.0,4.8,4.9,5.0,4.8,5.0,7.0,10
116288,SOC-STD 98EO,"Art, Political Culture, and Civic Life 001",SOC-STD,Adatto,2023Fall,2023,Fall,4.88,4.21,4.75,4.75,4.88,5.0,4.88,4.71,5.0,4.88,4.88,4.75,5.0,10
116288,SOC-STD 98EO,"Art, Political Culture, and Civic Life 001",SOC-STD,Adatto,2024Fall,2024,Fall,4.67,4.24,4.67,4.83,4.2,5.0,4.67,4.67,4.67,4.83,5.0,4.5,6.6,6
116295,GOV 2006,Formal Models of Domestic Politics 001,GOV,Buisseret,2023Spring,2023,Spring,4.63,4.22,4.5,4.29,4.71,4.86,4.71,4.67,5.0,5.0,4.67,4.38,7.57,9
116295,GOV 2006,Formal Models of Domestic Politics 001,GOV,Buisseret,2025Spring,2025,Spring,4.6,4.26,4.4,4.6,5.0,4.6,4.8,4.4,5.0,4.8,5.0,4.4,7.8,11
116353,EXPOS 20,Expository Writing 20 234,EXPOS,Quigley,2022Fall,2022,Fall,4.29,4.2,4.29,4.21,4.43,4.75,4.5,4.29,3.86,4.79,4.57,4.43,6.43,15
116353,EXPOS 20,Expository Writing 20 228,EXPOS,Nee,2022Fall,2022,Fall,4.42,4.2,4.0,4.25,4.42,4.4,4.83,4.67,4.83,4.67,4.67,4.33,5.92,15
116353,EXPOS 20,Expository Writing 20 214,EXPOS,Herron,2022Fall,2022,Fall,4.82,4.2,4.64,4.64,4.91,4.8,4.91,4.6,5.0,5.0,5.0,4.73,5.0,15
116353,EXPOS 20,Expository Writing 20 206,EXPOS,Brown,2022Fall,2022,Fall,4.36,4.2,4.18,3.91,4.45,4.0,4.91,4.73,4.64,4.91,4.82,4.55,5.82,12
116353,EXPOS 20,Expository Writing 20 230,EXPOS,Nguyen,2022Fall,2022,Fall,4.31,4.2,4.15,4.54,4.62,4.8,4.92,4.77,4.54,4.75,4.85,4.46,5.69,13
116353,EXPOS 20,Expository Writing 20 212,EXPOS,Greenup,2022Fall,2022,Fall,3.6,4.2,3.7,3.5,3.5,3.63,3.6,3.22,4.0,3.9,3.9,3.0,6.1,10
116353,EXPOS 20,Expository Writing 20 204,EXPOS,Bellanca,2022Fall,2022,Fall,4.46,4.2,4.46,4.31,4.5,4.71,4.46,4.38,4.38,4.62,4.54,4.15,6.69,15
116353,EXPOS 20,Expository Writing 20 205,EXPOS,Betz,2022Fall,2022,Fall,4.71,4.2,4.29,4.29,4.29,4.71,4.64,4.64,4.71,4.86,4.86,4.43,6.57,15
116353,EXPOS 20,Expository Writing 20 241,EXPOS,Saha,2022Fall,2022,Fall,5.0,4.2,4.62,4.77,4.85,4.5,5.0,4.85,4.77,5.0,5.0,4.92,4.92,15
116353,EXPOS 20,Expository Writing 20 217,EXPOS,Lane,2022Fall,2022,Fall,4.11,4.2,4.11,4.0,4.11,3.0,4.75,4.5,4.44,4.67,4.38,4.33,4.56,15
116353,EXPOS 20,Expository Writing 20 221,EXPOS,McKeon,2022Fall,2022,Fall,5.0,4.2,4.7,4.67,5.0,4.6,5.0,4.9,4.8,5.0,4.78,4.8,4.7,15
116353,EXPOS 20,Expository Writing 20 247,EXPOS,Shank,2022Fall,2022,Fall,4.93,4.2,4.8,3.87,4.6,5.0,5.0,4.86,4.73,5.0,4.93,4.47,5.47,15
116353,EXPOS 20,Expository Writing 20 224,EXPOS,Monaghan,2022Fall,2022,Fall,3.83,4.2,3.75,3.83,4.25,3.5,4.42,4.17,4.67,4.17,4.5,3.58,6.83,14
116353,EXPOS 20,Expository Writing 20 215,EXPOS,Holmes,2022Fall,2022,Fall,4.0,4.2,4.0,3.5,4.08,4.75,4.73,4.4,4.27,4.7,4.7,4.18,5.55,15
116353,EXPOS 20,Expository Writing 20 232,EXPOS,Pietras,2022Fall,2022,Fall,2.56,4.2,3.0,3.22,3.22,3.33,2.89,3.0,3.33,2.67,3.78,2.78,5.0,12
116353,EXPOS 20,Expository Writing 20 236,EXPOS,Raymer,2022Fall,2022,Fall,4.64,4.2,4.21,4.64,4.14,4.43,4.64,4.64,4.43,4.57,4.43,4.71,5.29,15
116353,EXPOS 20,Expository Writing 20 223,EXPOS,Meyer,2022Fall,2022,Fall,4.73,4.2,4.45,4.36,4.73,4.86,4.91,4.82,4.6,4.91,4.82,4.6,6.09,15
116353,EXPOS 20,Expository Writing 20 249,EXPOS,Sinnott,2022Fall,2022,Fall,4.33,4.2,4.11,4.11,4.44,4.33,4.67,4.33,4.44,4.33,4.13,3.78,6.38,15
116353,EXPOS 20,Expository Writing 20 210,EXPOS,Gold,2022Fall,2022,Fall,4.93,4.2,4.73,4.73,4.93,4.67,4.93,4.93,5.0,5.0,4.93,4.93,5.2,15
116353,EXPOS 20,Expository Writing 20 239,EXPOS,Routon,2022Fall,2022,Fall,4.54,4.2,4.69,4.46,4.38,4.83,5.0,4.75,5.0,5.0,4.92,4.75,3.77,15
116353,EXPOS 20,Expository Writing 20 254,EXPOS,Vincent,2022Fall,2022,Fall,4.57,4.2,4.71,4.23,4.5,4.86,4.79,4.79,4.57,5.0,5.0,4.5,6.29,15
116353,EXPOS 20,Expository Writing 20 218,EXPOS,Martin,2022Fall,2022,Fall,4.25,4.2,3.67,4.25,4.5,4.33,4.58,4.33,4.45,4.82,4.73,4.33,5.92,15
116353,EXPOS 20,Expository Writing 20 253,EXPOS,Tejblum,2022Fall,2022,Fall,4.64,4.2,4.64,4.55,4.64,4.67,4.82,4.82,4.82,4.91,4.73,4.55,4.91,15
116353,EXPOS 20,Expository Writing 20 208,EXPOS,Cole,2022Fall,2022,Fall,4.38,4.2,4.23,4.33,4.62,3.75,4.69,4.23,4.31,4.31,4.38,4.38,4.54,14
116353,EXPOS 20,Expository Writing 20 245,EXPOS,Scheffler,2022Fall,2022,Fall,4.15,4.2,4.23,4.15,4.85,4.4,4.69,4.69,4.08,4.54,4.92,4.15,5.23,15
116353,EXPOS 20,Expository Writing 20 233,EXPOS,Raymer,2023Spring,2023,Spring,4.83,4.22,4.67,4.67,4.55,4.83,4.92,4.75,5.0,5.0,5.0,4.75,4.83,15
116353,EXPOS 20,Expository Writing 20 243,EXPOS,Sinnott,2023Spring,2023,Spring,4.0,4.22,4.0,3.67,4.17,5.0,4.5,4.67,4.67,4.17,4.5,3.6,5.14,14
116353,EXPOS 20,Expository Writing 20 216,EXPOS,Lane,2023Spring,2023,Spring,3.9,4.22,4.0,3.78,4.11,5.0,4.3,4.3,4.7,4.2,4.8,3.89,5.89,15
116353,EXPOS 20,Expository Writing 20 ES08,EXPOS,Mardirossian,2023Spring,2023,Spring,5.0,4.22,4.5,4.5,4.83,5.0,5.0,5.0,5.0,5.0,5.0,4.83,5.33,9
116353,EXPOS 20,Expository Writing 20 241,EXPOS,Shank,2023Spring,2023,Spring,4.53,4.22,4.21,4.53,4.53,4.67,4.67,4.6,4.8,4.87,4.8,4.36,4.6,16
116353,EXPOS 20,Expository Writing 20 224,EXPOS,Monaghan,2023Spring,2023,Spring,4.18,4.22,4.0,4.09,4.27,3.86,4.09,4.09,4.09,4.45,4.1,3.9,6.9,13
116353,EXPOS 20,Expository Writing 20 248,EXPOS,Napier,2023Spring,2023,Spring,4.15,4.22,4.23,3.92,4.62,4.67,4.38,4.31,4.62,4.54,4.46,4.31,5.85,15
116353,EXPOS 20,Expository Writing 20 218,EXPOS,Martin,2023Spring,2023,Spring,5.0,4.22,4.92,4.92,4.77,5.0,5.0,4.92,4.75,5.0,5.0,4.92,5.54,15
116353,EXPOS 20,Expository Writing 20 231,EXPOS,Quigley,2023Spring,2023,Spring,4.54,4.22,4.17,4.58,4.5,4.83,4.85,4.67,4.5,4.92,4.58,4.62,4.54,15
116353,EXPOS 20,Expository Writing 20 236,EXPOS,Routon,2023Spring,2023,Spring,4.58,4.22,4.58,4.58,4.17,4.86,4.83,4.58,4.67,4.83,4.73,4.75,4.64,15
116353,EXPOS 20,Expository Writing 20 ES04,EXPOS,Hanes,2023Spring,2023,Spring,4.29,4.22,4.14,4.0,4.14,4.86,4.71,4.71,4.29,5.0,5.0,4.43,6.5,9
116353,EXPOS 20,Expository Writing 20 226,EXPOS,Nee,2023Spring,2023,Spring,4.57,4.22,4.36,4.08,4.43,4.6,4.93,4.93,4.93,4.86,5.0,4.5,4.77,16
116353,EXPOS 20,Expository Writing 20 246,EXPOS,Vincent,2023Spring,2023,Spring,4.79,4.22,4.71,4.64,4.71,4.67,4.93,4.79,4.5,5.0,4.86,4.64,5.5,14
116353,EXPOS 20,Expository Writing 20 204,EXPOS,Betz,2023Spring,2023,Spring,4.25,4.22,4.36,4.0,4.36,4.5,4.25,4.09,4.33,4.33,4.58,4.09,6.45,15
116353,EXPOS 20,Expository Writing 20 205,EXPOS,Brown,2023Spring,2023,Spring,4.67,4.22,4.25,4.33,4.25,5.0,4.92,4.67,4.75,4.75,4.67,4.67,3.67,15
116353,EXPOS 20,Expository Writing 20 ES01,EXPOS,Bellanca,2023Spring,2023,Spring,4.0,4.22,3.38,3.5,4.5,4.33,4.38,4.0,4.25,4.13,4.38,4.14,8.0,9
116353,EXPOS 20,Expository Writing 20 ES16,EXPOS,Strauss,2023Spring,2023,Spring,4.4,4.22,4.0,4.0,3.8,3.75,4.4,4.6,4.2,4.6,4.8,4.0,5.0,7
116353,EXPOS 20,Expository Writing 20 ES14,EXPOS,Starkowski,2023Spring,2023,Spring,4.2,4.22,4.6,4.0,4.0,4.5,4.4,4.0,4.8,4.2,4.4,4.2,5.6,8
116353,EXPOS 20,Expository Writing 20 245,EXPOS,Tejblum,2023Spring,2023,Spring,4.5,4.22,4.8,4.7,4.9,4.6,5.0,4.9,5.0,5.0,4.9,4.89,4.0,12
116353,EXPOS 20,Expository Writing 20 211,EXPOS,Greenup,2023Spring,2023,Spring,3.4,4.22,3.7,3.5,3.8,3.8,3.8,3.75,4.1,4.22,4.5,3.22,5.5,10
116353,EXPOS 20,Expository Writing 20 250,EXPOS,Zecca,2023Spring,2023,Spring,4.3,4.22,4.5,4.5,4.7,4.2,4.9,4.3,4.9,4.8,4.9,4.44,5.6,15
116353,EXPOS 20,Expository Writing 20 228,EXPOS,Nguyen,2023Spring,2023,Spring,4.5,4.22,4.57,4.43,4.64,4.5,4.86,4.71,4.54,4.71,4.77,4.54,4.93,15
116353,EXPOS 20,Expository Writing 20 206,EXPOS,Cole,2023Spring,2023,Spring,3.86,4.22,4.07,4.0,4.36,3.56,3.93,3.71,4.29,3.71,3.5,3.71,4.79,15
116353,EXPOS 20,Expository Writing 20 ES18,EXPOS,Turley,2023Spring,2023,Spring,4.0,4.22,3.6,3.8,4.2,4.0,4.2,4.2,4.8,4.0,4.4,4.2,5.6,10
116353,EXPOS 20,Expository Writing 20 213,EXPOS,Herron,2023Spring,2023,Spring,4.86,4.22,4.5,4.57,4.85,4.89,4.86,4.79,4.93,4.93,4.71,4.93,4.14,15
116353,EXPOS 20,Expository Writing 20 ES07,EXPOS,Johnson,2023Spring,2023,Spring,4.4,4.22,4.0,4.1,3.9,4.56,4.8,4.6,5.0,5.0,4.9,4.4,4.4,10
116353,EXPOS 20,Expository Writing 20 208,EXPOS,Given,2023Spring,2023,Spring,4.2,4.22,4.13,3.93,4.4,4.13,4.53,4.4,4.5,4.6,4.47,4.21,5.38,15
116353,EXPOS 20,Expository Writing 20 ES12,EXPOS,Sampson,2023Spring,2023,Spring,4.14,4.22,3.57,3.71,4.14,3.8,4.0,4.14,4.86,4.29,4.29,3.57,9.2,10
116353,EXPOS 20,Expository Writing 20 ES02,EXPOS,Deli,2023Spring,2023,Spring,4.2,4.22,4.8,4.2,4.6,4.5,4.8,4.8,4.8,4.8,4.8,4.4,5.0,10
116353,EXPOS 20,Expository Writing 20 221,EXPOS,McKeon,2023Spring,2023,Spring,4.86,4.22,4.71,4.64,4.79,4.67,5.0,4.86,4.86,4.93,4.85,4.79,4.69,15
116353,EXPOS 20,Expository Writing 20 ES20,EXPOS,Vilbig,2023Spring,2023,Spring,4.71,4.22,4.29,4.14,4.71,4.67,4.86,4.86,4.71,4.86,4.86,4.57,7.14,11
116353,EXPOS 20,Expository Writing 20 223,EXPOS,Meyer,2023Spring,2023,Spring,3.58,4.22,3.83,3.83,4.17,3.75,4.08,3.7,4.0,4.25,3.92,3.75,4.83,12
116353,EXPOS 20,Expository Writing 20 214,EXPOS,Holmes,2023Spring,2023,Spring,4.0,4.22,4.0,3.92,4.17,4.33,4.67,4.27,4.67,4.67,4.55,4.0,4.75,15
116353,EXPOS 20,Expository Writing 20 209,EXPOS,Gold,2023Spring,2023,Spring,4.79,4.22,4.85,4.69,4.85,4.86,5.0,4.77,4.62,4.92,4.92,4.92,4.46,15
116353,EXPOS 20,Expository Writing 20 239,EXPOS,Scheffler,2023Spring,2023,Spring,4.82,4.22,4.73,4.7,4.9,4.75,5.0,4.9,4.6,5.0,5.0,4.64,4.64,13
116353,EXPOS 20,Expository Writing 20 250,EXPOS,Rosenzweig,2023Fall,2023,Fall,4.75,4.21,4.25,4.38,5.0,4.0,5.0,4.5,4.88,4.88,4.88,4.25,5.13,10
116353,EXPOS 20,Expository Writing 20 211,EXPOS,Garcia,2023Fall,2023,Fall,3.36,4.21,3.18,3.18,4.27,5.0,3.82,3.6,4.1,3.55,3.82,3.4,4.3,15
116353,EXPOS 20,Expository Writing 20 222,EXPOS,Lane,2023Fall,2023,Fall,3.85,4.21,3.91,4.0,4.42,3.8,4.58,4.25,4.67,4.58,4.33,4.0,3.83,14
116353,EXPOS 20,Expository Writing 20 208,EXPOS,Brown,2023Fall,2023,Fall,4.58,4.21,4.25,4.42,4.58,4.7,4.92,4.58,4.67,4.92,4.92,4.58,4.5,14
116353,EXPOS 20,Expository Writing 20 243,EXPOS,Spencer,2023Fall,2023,Fall,4.22,4.21,4.33,4.33,4.89,5.0,4.78,4.56,4.33,3.89,4.67,4.33,3.89,14
116353,EXPOS 20,Expository Writing 20 224,EXPOS,Martin,2023Fall,2023,Fall,5.0,4.21,4.81,4.81,4.88,5.0,5.0,4.81,5.0,5.0,4.93,5.0,5.94,16
116353,EXPOS 20,Expository Writing 20 233,EXPOS,Quigley,2023Fall,2023,Fall,4.0,4.21,3.69,4.0,4.15,3.8,4.54,4.31,4.08,4.69,4.69,4.0,7.08,15
